Season,Head_Coach,Coordinator,role,team,Win,Loss,Tie
1996,Tony Dungy,Frank Reich,aOC,TB,6,10,0
1996,Tony Dungy,Herm Edwards,aHC,TB,6,10,0
1996,Tony Dungy,Jim Caldwell,aOC,TB,6,10,0
1996,Tony Dungy,Leslie Frazier,aDC,TB,6,10,0
1996,Tony Dungy,Lovie Smith,aDC,TB,6,10,0
1996,Tony Dungy,Mike Tomlin,aDC,TB,6,10,0
1996,Tony Dungy,Rod Marinelli,aDC,TB,6,10,0
1996,Vince Tobin,Dave McGinnis,DC,ARI,7,9,0
1996,Vince Tobin,Jim Fassel,OC,ARI,7,9,0
1996,Vince Tobin,Marc Trestman,OC,ARI,7,9,0
1996,Wayne Fontes,June Jones,aOC,DET,5,11,0
1997,Barry Switzer,Butch Davis,DC,DAL,6,10,0
1997,Barry Switzer,Dave Campo,DC,DAL,6,10,0
1997,Barry Switzer,Mike Zimmer,aDC,DAL,6,10,0
1997,Bill Cowher,Bruce Arians,aOC,PIT,11,5,0
1997,Bill Cowher,Chan Gailey,OC,PIT,11,5,0
1997,Bill Cowher,David Culley,aOC,PIT,11,5,0
1997,Bill Cowher,Dick LeBeau,DC,PIT,11,5,0
1997,Bill Cowher,Dom Capers,DC,PIT,11,5,0
1997,Bill Cowher,Jim Haslett,DC,PIT,11,5,0
1997,Bill Cowher,Ken Whisenhunt,OC,PIT,11,5,0
1997,Bill Cowher,Marvin Lewis,aDC,PIT,11,5,0
1997,Bill Cowher,Mike Mularkey,OC,PIT,11,5,0
1997,Bill Parcells,Al Groh,aDC,NYJ,9,7,0
1997,Bill Parcells,Anthony Lynn,aOC,NYJ,9,7,0
1997,Bill Parcells,Bill Belichick,DC,NYJ,9,7,0
1997,Bill Parcells,Chris Palmer,aOC,NYJ,9,7,0
1997,Bill Parcells,Eric Mangini,aDC,NYJ,9,7,0
1997,Bill Parcells,Freddie Kitchens,aOC,NYJ,9,7,0
1997,Bill Parcells,Mike Zimmer,DC,NYJ,9,7,0
1997,Bill Parcells,Ray Handley,aOC,NYJ,9,7,0
1997,Bill Parcells,Romeo Crennel,aDC,NYJ,9,7,0
1997,Bill Parcells,Sean Payton,aOC,NYJ,9,7,0
1997,Bill Parcells,Todd Bowles,aDC,NYJ,9,7,0
1997,Bill Parcells,Todd Haley,aOC,NYJ,9,7,0
1997,Bill Parcells,Tom Coughlin,aOC,NYJ,9,7,0
1997,Bill Parcells,Tony Sparano,aOC,NYJ,9,7,0
1997,Bobby Ross,Gary Moeller,aDC,DET,9,7,0
1997,Bobby Ross,Jim Zorn,aOC,DET,9,7,0
1997,Bobby Ross,John Fox,aDC,DET,9,7,0
1997,Bobby Ross,Marc Trestman,aOC,DET,9,7,0
1997,Bruce Coslet,Dick LeBeau,DC,CIN,7,9,0
1997,Bruce Coslet,Pete Carroll,DC,CIN,7,9,0
1997,Dan Reeves,Chan Gailey,OC,ATL,7,9,0
1997,Dan Reeves,Dennis Allen,aDC,ATL,7,9,0
1997,Dan Reeves,Mike Nolan,DC,ATL,7,9,0
1997,Dan Reeves,Mike Shanahan,OC,ATL,7,9,0
1997,Dan Reeves,Rod Dowhower,OC,ATL,7,9,0
1997,Dan Reeves,Wade Phillips,DC,ATL,7,9,0
1997,Dave Wannstedt,Dave McGinnis,aDC,CHI,4,12,0
1997,Dave Wannstedt,Greg Schiano,aDC,CHI,4,12,0
1997,Dave Wannstedt,Marc Trestman,aHC,CHI,4,12,0
1997,Dave Wannstedt,Ron Rivera,aDC,CHI,4,12,0
1997,Dennis Erickson,Dan Quinn,aDC,SEA,8,8,0
1997,Dennis Erickson,Jim Zorn,aOC,SEA,8,8,0
1997,Dennis Green,Brian Billick,OC,MIN,9,7,0
1997,Dennis Green,Mike Tice,aOC,MIN,9,7,0
1997,Dennis Green,Tony Dungy,DC,MIN,9,7,0
1997,Dick Vermeil,Fred Bruney,aDC,LA,5,11,0
1997,Dick Vermeil,Mike Martz,OC,LA,5,11,0
1997,Dick Vermeil,Rod Rust,aDC,LA,5,11,0
1997,Dom Capers,Robert Saleh,Intern,CAR,7,9,0
1997,Dom Capers,Vic Fangio,DC,CAR,7,9,0
1997,Jeff Fisher,Gregg Williams,DC,TEN,8,8,0
1997,Jeff Fisher,Jim Schwartz,DC,TEN,8,8,0
1997,Jeff Fisher,Mike Munchak,aOC,TEN,8,8,0
1997,Jim Fassel,John Fox,DC,NYG,10,5,1
1997,Jim Fassel,Sean Payton,OC,NYG,10,5,1
1997,Jimmy Johnson,Butch Davis,DC,MIA,9,7,0
1997,Jimmy Johnson,Dave Campo,aDC,MIA,9,7,0
1997,Jimmy Johnson,Dave Wannstedt,DC,MIA,9,7,0
1997,Jimmy Johnson,David Shula,OC,MIA,9,7,0
1997,Jimmy Johnson,Norv Turner,OC,MIA,9,7,0
1997,Lindy Infante,Dick Jauron,aDC,IND,3,13,0
1997,Marty Schottenheimer,Bill Cowher,DC,KC,13,3,0
1997,Marty Schottenheimer,Bruce Arians,aOC,KC,13,3,0
1997,Marty Schottenheimer,Cam Cameron,OC,KC,13,3,0
1997,Marty Schottenheimer,Gunther Cunningham,DC,KC,13,3,0
1997,Marty Schottenheimer,Herm Edwards,aDC,KC,13,3,0
1997,Marty Schottenheimer,Hue Jackson,aOC,KC,13,3,0
1997,Marty Schottenheimer,Lindy Infante,OC,KC,13,3,0
1997,Marty Schottenheimer,Marc Trestman,aOC,KC,13,3,0
1997,Marty Schottenheimer,Mike McCarthy,aOC,KC,13,3,0
1997,Marty Schottenheimer,Rob Chudzinski,aOC,KC,13,3,0
1997,Marty Schottenheimer,Tony Dungy,aDC,KC,13,3,0
1997,Marty Schottenheimer,Tony Sparano,aOC,KC,13,3,0
1997,Marv Levy,Bobby Ross,aOC,BUF,6,10,0
1997,Marv Levy,Frank Gansz,aSTC,BUF,6,10,0
1997,Marv Levy,Rod Rust,DC,BUF,6,10,0
1997,Mike Ditka,Buddy Ryan,DC,NO,6,10,0
1997,Mike Ditka,Dave McGinnis,aDC,NO,6,10,0
1997,Mike Ditka,Hank Kuhlmann,aSTC,NO,6,10,0
1997,Mike Ditka,Jack Del Rio,aC,NO,6,10,0
1997,Mike Ditka,Vince Tobin,DC,NO,6,10,0
1997,Mike Holmgren,Andy Reid,aOC,GB,13,3,0
1997,Mike Holmgren,Dick Jauron,aDC,GB,13,3,0
1997,Mike Holmgren,Jim Zorn,aOC,GB,13,3,0
1997,Mike Holmgren,Jon Gruden,aOC,GB,13,3,0
1997,Mike Holmgren,Marty Mornhinweg,aOC,GB,13,3,0
1997,Mike Holmgren,Mike Sherman,OC,GB,13,3,0
1997,Mike Holmgren,Ray Rhodes,DC,GB,13,3,0
1997,Mike Holmgren,Steve Mariucci,aOC,GB,13,3,0
1997,Mike Holmgren,Todd Bowles,aC,GB,13,3,0
1997,Mike Shanahan,Anthony Lynn,aSTC,DEN,12,4,0
1997,Mike Shanahan,Art Shell,aOC,DEN,12,4,0
1997,Mike Shanahan,Gary Kubiak,OC,DEN,12,4,0
1997,Mike Shanahan,Kyle Shanahan,OC,DEN,12,4,0
1997,Mike Shanahan,Matt LaFleur,aOC,DEN,12,4,0
1997,Mike Shanahan,Sean McVay,aOC,DEN,12,4,0
1997,Norv Turner,Cam Cameron,aOC,WAS,8,7,1
1997,Norv Turner,Chuck Pagano,aDC,WAS,8,7,1
1997,Norv Turner,Mike Martz,aOC,WAS,8,7,1
1997,Norv Turner,Mike Nolan,DC,WAS,8,7,1
1997,Norv Turner,Rob Chudzinski,aOC,WAS,8,7,1
1997,Norv Turner,Ron Rivera,DC,WAS,8,7,1
1997,Norv Turner,Steve Wilks,aDC,WAS,8,7,1
1997,Pete Carroll,Dan Quinn,DC,NE,10,6,0
1997,Pete Carroll,Gus Bradley,DC,NE,10,6,0
1997,Pete Carroll,Robert Saleh,aDC,NE,10,6,0
1997,Ray Rhodes,Bill Callahan,aOC,PHI,6,9,1
1997,Ray Rhodes,John Harbaugh,STC,PHI,6,9,1
1997,Ray Rhodes,Jon Gruden,OC,PHI,6,9,1
1997,Ray Rhodes,Mike McCarthy,aOC,PHI,6,9,1
1997,Ray Rhodes,Sean Payton,aOC,PHI,6,9,1
1997,Steve Mariucci,Adam Gase,aOC,SF,13,3,0
1997,Steve Mariucci,Dan Quinn,aDC,SF,13,3,0
1997,Steve Mariucci,Marty Mornhinweg,OC,SF,13,3,0
1997,Ted Marchibroda,Bill Belichick,aSTC,BAL,6,9,1
1997,Ted Marchibroda,Eric Mangini,aOC,BAL,6,9,1
1997,Ted Marchibroda,Jim Schwartz,aDC,BAL,6,9,1
1997,Ted Marchibroda,Ken Whisenhunt,aOC,BAL,6,9,1
1997,Ted Marchibroda,Marvin Lewis,DC,BAL,6,9,1
1997,Ted Marchibroda,Pete McCulley,aOC,BAL,6,9,1
1997,Ted Marchibroda,Rick Venturi,aDC,BAL,6,9,1
1997,Ted Marchibroda,Vince Tobin,DC,BAL,6,9,1
1997,Tom Coughlin,Ben McAdoo,OC,JAX,11,5,0
1997,Tom Coughlin,Bobby Petrino,OC,JAX,11,5,0
1997,Tom Coughlin,Chris Palmer,OC,JAX,11,5,0
1997,Tom Coughlin,Dick Jauron,DC,JAX,11,5,0
1997,Tom Coughlin,Kevin Gilbride,OC,JAX,11,5,0
1997,Tom Coughlin,Lane Kiffin,aDC,JAX,11,5,0
1997,Tom Coughlin,Matt Rhule,aOC,JAX,11,5,0
1997,Tom Coughlin,Steve Spagnuolo,DC,JAX,11,5,0
1997,Tom Coughlin,Tony Sparano,aOC,JAX,11,5,0
1997,Tony Dungy,Frank Reich,aOC,TB,10,6,0
1997,Tony Dungy,Herm Edwards,aHC,TB,10,6,0
1997,Tony Dungy,Jim Caldwell,aOC,TB,10,6,0
1997,Tony Dungy,Leslie Frazier,aDC,TB,10,6,0
1997,Tony Dungy,Lovie Smith,aDC,TB,10,6,0
1997,Tony Dungy,Mike Tomlin,aDC,TB,10,6,0
1997,Tony Dungy,Rod Marinelli,aDC,TB,10,6,0
1997,Vince Tobin,Dave McGinnis,DC,ARI,4,12,0
1997,Vince Tobin,Jim Fassel,OC,ARI,4,12,0
1997,Vince Tobin,Marc Trestman,OC,ARI,4,12,0
1998,Bill Cowher,Bruce Arians,aOC,PIT,7,9,0
1998,Bill Cowher,Chan Gailey,OC,PIT,7,9,0
1998,Bill Cowher,David Culley,aOC,PIT,7,9,0
1998,Bill Cowher,Dick LeBeau,DC,PIT,7,9,0
1998,Bill Cowher,Dom Capers,DC,PIT,7,9,0
1998,Bill Cowher,Jim Haslett,DC,PIT,7,9,0
1998,Bill Cowher,Ken Whisenhunt,OC,PIT,7,9,0
1998,Bill Cowher,Marvin Lewis,aDC,PIT,7,9,0
1998,Bill Cowher,Mike Mularkey,OC,PIT,7,9,0
1998,Bill Parcells,Al Groh,aDC,NYJ,12,4,0
1998,Bill Parcells,Anthony Lynn,aOC,NYJ,12,4,0
1998,Bill Parcells,Bill Belichick,DC,NYJ,12,4,0
1998,Bill Parcells,Chris Palmer,aOC,NYJ,12,4,0
1998,Bill Parcells,Eric Mangini,aDC,NYJ,12,4,0
1998,Bill Parcells,Freddie Kitchens,aOC,NYJ,12,4,0
1998,Bill Parcells,Mike Zimmer,DC,NYJ,12,4,0
1998,Bill Parcells,Ray Handley,aOC,NYJ,12,4,0
1998,Bill Parcells,Romeo Crennel,aDC,NYJ,12,4,0
1998,Bill Parcells,Sean Payton,aOC,NYJ,12,4,0
1998,Bill Parcells,Todd Bowles,aDC,NYJ,12,4,0
1998,Bill Parcells,Todd Haley,aOC,NYJ,12,4,0
1998,Bill Parcells,Tom Coughlin,aOC,NYJ,12,4,0
1998,Bill Parcells,Tony Sparano,aOC,NYJ,12,4,0
1998,Bobby Ross,Gary Moeller,aDC,DET,5,11,0
1998,Bobby Ross,Jim Zorn,aOC,DET,5,11,0
1998,Bobby Ross,John Fox,aDC,DET,5,11,0
1998,Bobby Ross,Marc Trestman,aOC,DET,5,11,0
1998,Bruce Coslet,Dick LeBeau,DC,CIN,3,13,0
1998,Bruce Coslet,Pete Carroll,DC,CIN,3,13,0
1998,Chan Gailey,Dave Campo,DC,DAL,10,6,0
1998,Chan Gailey,Mike Zimmer,aDC,DAL,10,6,0
1998,Dan Reeves,Chan Gailey,OC,ATL,14,2,0
1998,Dan Reeves,Dennis Allen,aDC,ATL,14,2,0
1998,Dan Reeves,Mike Nolan,DC,ATL,14,2,0
1998,Dan Reeves,Mike Shanahan,OC,ATL,14,2,0
1998,Dan Reeves,Rod Dowhower,OC,ATL,14,2,0
1998,Dan Reeves,Wade Phillips,DC,ATL,14,2,0
1998,Dave Wannstedt,Dave McGinnis,aDC,CHI,4,12,0
1998,Dave Wannstedt,Greg Schiano,aDC,CHI,4,12,0
1998,Dave Wannstedt,Marc Trestman,aHC,CHI,4,12,0
1998,Dave Wannstedt,Ron Rivera,aDC,CHI,4,12,0
1998,Dennis Erickson,Dan Quinn,aDC,SEA,8,8,0
1998,Dennis Erickson,Jim Zorn,aOC,SEA,8,8,0
1998,Dennis Green,Brian Billick,OC,MIN,15,1,0
1998,Dennis Green,Mike Tice,aOC,MIN,15,1,0
1998,Dennis Green,Tony Dungy,DC,MIN,15,1,0
1998,Dick Vermeil,Fred Bruney,aDC,LA,4,12,0
1998,Dick Vermeil,Mike Martz,OC,LA,4,12,0
1998,Dick Vermeil,Rod Rust,aDC,LA,4,12,0
1998,Dom Capers,Robert Saleh,Intern,CAR,4,12,0
1998,Dom Capers,Vic Fangio,DC,CAR,4,12,0
1998,Jeff Fisher,Gregg Williams,DC,TEN,8,8,0
1998,Jeff Fisher,Jim Schwartz,DC,TEN,8,8,0
1998,Jeff Fisher,Mike Munchak,aOC,TEN,8,8,0
1998,Jim Fassel,John Fox,DC,NYG,8,8,0
1998,Jim Fassel,Sean Payton,OC,NYG,8,8,0
1998,Jim Mora,Bruce Arians,aOC,IND,3,13,0
1998,Jim Mora,Dan Quinn,aDC,IND,3,13,0
1998,Jim Mora,Dennis Allen,aDC,IND,3,13,0
1998,Jim Mora,Dom Capers,aDC,IND,3,13,0
1998,Jim Mora,Gus Bradley,DC,IND,3,13,0
1998,Jim Mora,Jim Haslett,DC,IND,3,13,0
1998,Jim Mora,Tom Cable,aOC,IND,3,13,0
1998,Jim Mora,Vic Fangio,DC,IND,3,13,0
1998,Jimmy Johnson,Butch Davis,DC,MIA,10,6,0
1998,Jimmy Johnson,Dave Campo,aDC,MIA,10,6,0
1998,Jimmy Johnson,Dave Wannstedt,DC,MIA,10,6,0
1998,Jimmy Johnson,David Shula,OC,MIA,10,6,0
1998,Jimmy Johnson,Norv Turner,OC,MIA,10,6,0
1998,Jon Gruden,Bill Callahan,OC,LV,8,8,0
1998,Jon Gruden,Gus Bradley,aDC,LV,8,8,0
1998,Jon Gruden,Jay Gruden,aOC,LV,8,8,0
1998,Jon Gruden,Kyle Shanahan,aOC,LV,8,8,0
1998,Jon Gruden,Marc Trestman,aOC,LV,8,8,0
1998,Jon Gruden,Mike Tomlin,aDC,LV,8,8,0
1998,Jon Gruden,Raheem Morris,aDC,LV,8,8,0
1998,Jon Gruden,Rod Marinelli,aHC,LV,8,8,0
1998,Jon Gruden,Sean McVay,aOC,LV,8,8,0
1998,Marty Schottenheimer,Bill Cowher,DC,KC,7,9,0
1998,Marty Schottenheimer,Bruce Arians,aOC,KC,7,9,0
1998,Marty Schottenheimer,Cam Cameron,OC,KC,7,9,0
1998,Marty Schottenheimer,Gunther Cunningham,DC,KC,7,9,0
1998,Marty Schottenheimer,Herm Edwards,aDC,KC,7,9,0
1998,Marty Schottenheimer,Hue Jackson,aOC,KC,7,9,0
1998,Marty Schottenheimer,Lindy Infante,OC,KC,7,9,0
1998,Marty Schottenheimer,Marc Trestman,aOC,KC,7,9,0
1998,Marty Schottenheimer,Mike McCarthy,aOC,KC,7,9,0
1998,Marty Schottenheimer,Rob Chudzinski,aOC,KC,7,9,0
1998,Marty Schottenheimer,Tony Dungy,aDC,KC,7,9,0
1998,Marty Schottenheimer,Tony Sparano,aOC,KC,7,9,0
1998,Mike Ditka,Buddy Ryan,DC,NO,6,10,0
1998,Mike Ditka,Dave McGinnis,aDC,NO,6,10,0
1998,Mike Ditka,Hank Kuhlmann,aSTC,NO,6,10,0
1998,Mike Ditka,Jack Del Rio,aC,NO,6,10,0
1998,Mike Ditka,Vince Tobin,DC,NO,6,10,0
1998,Mike Holmgren,Andy Reid,aOC,GB,11,5,0
1998,Mike Holmgren,Dick Jauron,aDC,GB,11,5,0
1998,Mike Holmgren,Jim Zorn,aOC,GB,11,5,0
1998,Mike Holmgren,Jon Gruden,aOC,GB,11,5,0
1998,Mike Holmgren,Marty Mornhinweg,aOC,GB,11,5,0
1998,Mike Holmgren,Mike Sherman,OC,GB,11,5,0
1998,Mike Holmgren,Ray Rhodes,DC,GB,11,5,0
1998,Mike Holmgren,Steve Mariucci,aOC,GB,11,5,0
1998,Mike Holmgren,Todd Bowles,aC,GB,11,5,0
1998,Mike Shanahan,Anthony Lynn,aSTC,DEN,14,2,0
1998,Mike Shanahan,Art Shell,aOC,DEN,14,2,0
1998,Mike Shanahan,Gary Kubiak,OC,DEN,14,2,0
1998,Mike Shanahan,Kyle Shanahan,OC,DEN,14,2,0
1998,Mike Shanahan,Matt LaFleur,aOC,DEN,14,2,0
1998,Mike Shanahan,Sean McVay,aOC,DEN,14,2,0
1998,Norv Turner,Cam Cameron,aOC,WAS,6,10,0
1998,Norv Turner,Chuck Pagano,aDC,WAS,6,10,0
1998,Norv Turner,Mike Martz,aOC,WAS,6,10,0
1998,Norv Turner,Mike Nolan,DC,WAS,6,10,0
1998,Norv Turner,Rob Chudzinski,aOC,WAS,6,10,0
1998,Norv Turner,Ron Rivera,DC,WAS,6,10,0
1998,Norv Turner,Steve Wilks,aDC,WAS,6,10,0
1998,Pete Carroll,Dan Quinn,DC,NE,9,7,0
1998,Pete Carroll,Gus Bradley,DC,NE,9,7,0
1998,Pete Carroll,Robert Saleh,aDC,NE,9,7,0
1998,Ray Rhodes,Bill Callahan,aOC,PHI,3,13,0
1998,Ray Rhodes,John Harbaugh,STC,PHI,3,13,0
1998,Ray Rhodes,Jon Gruden,OC,PHI,3,13,0
1998,Ray Rhodes,Mike McCarthy,aOC,PHI,3,13,0
1998,Ray Rhodes,Sean Payton,aOC,PHI,3,13,0
1998,Steve Mariucci,Adam Gase,aOC,SF,12,4,0
1998,Steve Mariucci,Dan Quinn,aDC,SF,12,4,0
1998,Steve Mariucci,Marty Mornhinweg,OC,SF,12,4,0
1998,Ted Marchibroda,Bill Belichick,aSTC,BAL,6,10,0
1998,Ted Marchibroda,Eric Mangini,aOC,BAL,6,10,0
1998,Ted Marchibroda,Jim Schwartz,aDC,BAL,6,10,0
1998,Ted Marchibroda,Ken Whisenhunt,aOC,BAL,6,10,0
1998,Ted Marchibroda,Marvin Lewis,DC,BAL,6,10,0
1998,Ted Marchibroda,Pete McCulley,aOC,BAL,6,10,0
1998,Ted Marchibroda,Rick Venturi,aDC,BAL,6,10,0
1998,Ted Marchibroda,Vince Tobin,DC,BAL,6,10,0
1998,Tom Coughlin,Ben McAdoo,OC,JAX,11,5,0
1998,Tom Coughlin,Bobby Petrino,OC,JAX,11,5,0
1998,Tom Coughlin,Chris Palmer,OC,JAX,11,5,0
1998,Tom Coughlin,Dick Jauron,DC,JAX,11,5,0
1998,Tom Coughlin,Kevin Gilbride,OC,JAX,11,5,0
1998,Tom Coughlin,Lane Kiffin,aDC,JAX,11,5,0
1998,Tom Coughlin,Matt Rhule,aOC,JAX,11,5,0
1998,Tom Coughlin,Steve Spagnuolo,DC,JAX,11,5,0
1998,Tom Coughlin,Tony Sparano,aOC,JAX,11,5,0
1998,Tony Dungy,Frank Reich,aOC,TB,8,8,0
1998,Tony Dungy,Herm Edwards,aHC,TB,8,8,0
1998,Tony Dungy,Jim Caldwell,aOC,TB,8,8,0
1998,Tony Dungy,Leslie Frazier,aDC,TB,8,8,0
1998,Tony Dungy,Lovie Smith,aDC,TB,8,8,0
1998,Tony Dungy,Mike Tomlin,aDC,TB,8,8,0
1998,Tony Dungy,Rod Marinelli,aDC,TB,8,8,0
1998,Vince Tobin,Dave McGinnis,DC,ARI,9,7,0
1998,Vince Tobin,Jim Fassel,OC,ARI,9,7,0
1998,Vince Tobin,Marc Trestman,OC,ARI,9,7,0
1998,Wade Phillips,Jason Garrett,OC,BUF,10,6,0
1998,Wade Phillips,Jim Fassel,OC,BUF,10,6,0
1998,Wade Phillips,Todd Bowles,aDC,BUF,10,6,0
1998,Wade Phillips,Tony Sparano,aOC,BUF,10,6,0
1999,Andy Reid,Brad Childress,OC,PHI,5,11,0
1999,Andy Reid,David Culley,aOC,PHI,5,11,0
1999,Andy Reid,Doug Pederson,OC,PHI,5,11,0
1999,Andy Reid,John Harbaugh,aDC,PHI,5,11,0
1999,Andy Reid,Leslie Frazier,aDC,PHI,5,11,0
1999,Andy Reid,Matt Nagy,OC,PHI,5,11,0
1999,Andy Reid,Pat Shurmur,aOC,PHI,5,11,0
1999,Andy Reid,Ron Rivera,aDC,PHI,5,11,0
1999,Andy Reid,Sean McDermott,DC,PHI,5,11,0
1999,Andy Reid,Steve Spagnuolo,aDC,PHI,5,11,0
1999,Andy Reid,Todd Bowles,aDC,PHI,5,11,0
1999,Bill Cowher,Bruce Arians,aOC,PIT,6,10,0
1999,Bill Cowher,Chan Gailey,OC,PIT,6,10,0
1999,Bill Cowher,David Culley,aOC,PIT,6,10,0
1999,Bill Cowher,Dick LeBeau,DC,PIT,6,10,0
1999,Bill Cowher,Dom Capers,DC,PIT,6,10,0
1999,Bill Cowher,Jim Haslett,DC,PIT,6,10,0
1999,Bill Cowher,Ken Whisenhunt,OC,PIT,6,10,0
1999,Bill Cowher,Marvin Lewis,aDC,PIT,6,10,0
1999,Bill Cowher,Mike Mularkey,OC,PIT,6,10,0
1999,Bill Parcells,Al Groh,aDC,NYJ,8,8,0
1999,Bill Parcells,Anthony Lynn,aOC,NYJ,8,8,0
1999,Bill Parcells,Bill Belichick,DC,NYJ,8,8,0
1999,Bill Parcells,Chris Palmer,aOC,NYJ,8,8,0
1999,Bill Parcells,Eric Mangini,aDC,NYJ,8,8,0
1999,Bill Parcells,Freddie Kitchens,aOC,NYJ,8,8,0
1999,Bill Parcells,Mike Zimmer,DC,NYJ,8,8,0
1999,Bill Parcells,Ray Handley,aOC,NYJ,8,8,0
1999,Bill Parcells,Romeo Crennel,aDC,NYJ,8,8,0
1999,Bill Parcells,Sean Payton,aOC,NYJ,8,8,0
1999,Bill Parcells,Todd Bowles,aDC,NYJ,8,8,0
1999,Bill Parcells,Todd Haley,aOC,NYJ,8,8,0
1999,Bill Parcells,Tom Coughlin,aOC,NYJ,8,8,0
1999,Bill Parcells,Tony Sparano,aOC,NYJ,8,8,0
1999,Bobby Ross,Gary Moeller,aDC,DET,8,8,0
1999,Bobby Ross,Jim Zorn,aOC,DET,8,8,0
1999,Bobby Ross,John Fox,aDC,DET,8,8,0
1999,Bobby Ross,Marc Trestman,aOC,DET,8,8,0
1999,Brian Billick,Jack Del Rio,aDC,BAL,8,8,0
1999,Brian Billick,Marvin Lewis,DC,BAL,8,8,0
1999,Brian Billick,Mike Nolan,DC,BAL,8,8,0
1999,Brian Billick,Mike Pettine,aDC,BAL,8,8,0
1999,Brian Billick,Mike Singletary,aDC,BAL,8,8,0
1999,Brian Billick,Mike Smith,aDC,BAL,8,8,0
1999,Brian Billick,Rex Ryan,DC,BAL,8,8,0
1999,Brian Billick,Vic Fangio,aDC,BAL,8,8,0
1999,Bruce Coslet,Dick LeBeau,DC,CIN,4,12,0
1999,Bruce Coslet,Pete Carroll,DC,CIN,4,12,0
1999,Chan Gailey,Dave Campo,DC,DAL,8,8,0
1999,Chan Gailey,Mike Zimmer,aDC,DAL,8,8,0
1999,Chris Palmer,Ken Whisenhunt,aOC,CLE,2,14,0
1999,Chris Palmer,Romeo Crennel,DC,CLE,2,14,0
1999,Chris Palmer,Tony Sparano,aOC,CLE,2,14,0
1999,Dan Reeves,Chan Gailey,OC,ATL,5,11,0
1999,Dan Reeves,Dennis Allen,aDC,ATL,5,11,0
1999,Dan Reeves,Mike Nolan,DC,ATL,5,11,0
1999,Dan Reeves,Mike Shanahan,OC,ATL,5,11,0
1999,Dan Reeves,Rod Dowhower,OC,ATL,5,11,0
1999,Dan Reeves,Wade Phillips,DC,ATL,5,11,0
1999,Dennis Green,Brian Billick,OC,MIN,10,6,0
1999,Dennis Green,Mike Tice,aOC,MIN,10,6,0
1999,Dennis Green,Tony Dungy,DC,MIN,10,6,0
1999,Dick Jauron,Todd Haley,aOC,CHI,6,10,0
1999,Dick Vermeil,Fred Bruney,aDC,LA,13,3,0
1999,Dick Vermeil,Mike Martz,OC,LA,13,3,0
1999,Dick Vermeil,Rod Rust,aDC,LA,13,3,0
1999,George Seifert,Gary Kubiak,aOC,CAR,8,8,0
1999,George Seifert,Jeff Fisher,aDC,CAR,8,8,0
1999,George Seifert,Jon Gruden,aOC,CAR,8,8,0
1999,George Seifert,Marc Trestman,OC,CAR,8,8,0
1999,George Seifert,Mike Holmgren,OC,CAR,8,8,0
1999,George Seifert,Mike McCoy,aOC,CAR,8,8,0
1999,George Seifert,Ray Rhodes,DC,CAR,8,8,0
1999,Jeff Fisher,Gregg Williams,DC,TEN,13,3,0
1999,Jeff Fisher,Jim Schwartz,DC,TEN,13,3,0
1999,Jeff Fisher,Mike Munchak,aOC,TEN,13,3,0
1999,Jim Fassel,John Fox,DC,NYG,7,9,0
1999,Jim Fassel,Sean Payton,OC,NYG,7,9,0
1999,Jim Mora,Bruce Arians,aOC,IND,13,3,0
1999,Jim Mora,Dan Quinn,aDC,IND,13,3,0
1999,Jim Mora,Dennis Allen,aDC,IND,13,3,0
1999,Jim Mora,Dom Capers,aDC,IND,13,3,0
1999,Jim Mora,Gus Bradley,DC,IND,13,3,0
1999,Jim Mora,Jim Haslett,DC,IND,13,3,0
1999,Jim Mora,Tom Cable,aOC,IND,13,3,0
1999,Jim Mora,Vic Fangio,DC,IND,13,3,0
1999,Jimmy Johnson,Butch Davis,DC,MIA,9,7,0
1999,Jimmy Johnson,Dave Campo,aDC,MIA,9,7,0
1999,Jimmy Johnson,Dave Wannstedt,DC,MIA,9,7,0
1999,Jimmy Johnson,David Shula,OC,MIA,9,7,0
1999,Jimmy Johnson,Norv Turner,OC,MIA,9,7,0
1999,Jon Gruden,Bill Callahan,OC,LV,8,8,0
1999,Jon Gruden,Gus Bradley,aDC,LV,8,8,0
1999,Jon Gruden,Jay Gruden,aOC,LV,8,8,0
1999,Jon Gruden,Kyle Shanahan,aOC,LV,8,8,0
1999,Jon Gruden,Marc Trestman,aOC,LV,8,8,0
1999,Jon Gruden,Mike Tomlin,aDC,LV,8,8,0
1999,Jon Gruden,Raheem Morris,aDC,LV,8,8,0
1999,Jon Gruden,Rod Marinelli,aHC,LV,8,8,0
1999,Jon Gruden,Sean McVay,aOC,LV,8,8,0
1999,Mike Ditka,Buddy Ryan,DC,NO,3,13,0
1999,Mike Ditka,Dave McGinnis,aDC,NO,3,13,0
1999,Mike Ditka,Hank Kuhlmann,aSTC,NO,3,13,0
1999,Mike Ditka,Jack Del Rio,aC,NO,3,13,0
1999,Mike Ditka,Vince Tobin,DC,NO,3,13,0
1999,Mike Holmgren,Andy Reid,aOC,SEA,9,7,0
1999,Mike Holmgren,Dick Jauron,aDC,SEA,9,7,0
1999,Mike Holmgren,Jim Zorn,aOC,SEA,9,7,0
1999,Mike Holmgren,Jon Gruden,aOC,SEA,9,7,0
1999,Mike Holmgren,Marty Mornhinweg,aOC,SEA,9,7,0
1999,Mike Holmgren,Mike Sherman,OC,SEA,9,7,0
